date,temp_c,rain_mm,humidity,wind_speed,district,lat,lon
2015-09-09,29.0,4.0,72,17.4,Chennai,13.0827,80.2707
2015-09-10,28.2,25.2,79,13.3,Chennai,13.0827,80.2707
2015-09-11,27.9,0.1,77,15.5,Chennai,13.0827,80.2707
2015-09-12,28.4,0.5,75,16.9,Chennai,13.0827,80.2707
2015-09-13,29.4,0.0,69,18.1,Chennai,13.0827,80.2707
2015-09-14,29.4,0.0,68,18.0,Chennai,13.0827,80.2707
2015-09-15,29.6,0.4,62,19.3,Chennai,13.0827,80.2707
2015-09-16,30.7,0.0,57,22.0,Chennai,13.0827,80.2707
2015-09-17,30.5,0.0,62,18.4,Chennai,13.0827,80.2707
2015-09-18,30.4,0.0,67,16.2,Chennai,13.0827,80.2707
2015-09-19,28.5,6.9,80,17.6,Chennai,13.0827,80.2707
2015-09-20,30.0,1.0,74,14.9,Chennai,13.0827,80.2707
2015-09-21,29.5,0.5,74,15.4,Chennai,13.0827,80.2707
2015-09-22,29.8,0.0,74,14.8,Chennai,13.0827,80.2707
2015-09-23,29.9,0.0,75,15.5,Chennai,13.0827,80.2707
2015-09-24,29.9,0.0,75,19.1,Chennai,13.0827,80.2707
2015-09-25,29.9,1.1,74,17.5,Chennai,13.0827,80.2707
2015-09-26,29.2,22.8,77,17.0,Chennai,13.0827,80.2707
2015-09-27,28.7,0.6,78,10.4,Chennai,13.0827,80.2707
2015-09-28,28.0,2.2,78,17.4,Chennai,13.0827,80.2707
2015-09-29,27.7,1.7,81,8.7,Chennai,13.0827,80.2707
2015-09-30,27.3,6.1,81,9.5,Chennai,13.0827,80.2707
2015-10-01,27.6,2.4,82,17.1,Chennai,13.0827,80.2707
2015-10-02,28.9,14.0,77,15.3,Chennai,13.0827,80.2707
2015-10-03,28.0,4.5,82,14.4,Chennai,13.0827,80.2707
2015-10-04,27.9,8.5,81,13.7,Chennai,13.0827,80.2707
2015-10-05,27.4,4.0,83,13.4,Chennai,13.0827,80.2707
2015-10-06,27.7,1.4,79,12.8,Chennai,13.0827,80.2707
2015-10-07,28.4,5.5,81,11.5,Chennai,13.0827,80.2707
2015-10-08,28.5,5.9,79,14.6,Chennai,13.0827,80.2707
2015-10-09,28.7,2.9,80,14.2,Chennai,13.0827,80.2707
2015-10-10,28.9,12.9,79,17.8,Chennai,13.0827,80.2707
2015-10-11,28.4,3.6,80,10.9,Chennai,13.0827,80.2707
2015-10-12,28.5,1.2,81,12.3,Chennai,13.0827,80.2707
2015-10-13,28.1,0.0,80,11.6,Chennai,13.0827,80.2707
2015-10-14,27.7,0.0,79,10.8,Chennai,13.0827,80.2707
2015-10-15,27.6,0.0,77,10.8,Chennai,13.0827,80.2707
2015-10-16,27.7,0.0,77,13.2,Chennai,13.0827,80.2707
2015-10-17,27.7,0.4,79,14.2,Chennai,13.0827,80.2707
2015-10-18,28.2,0.9,78,15.5,Chennai,13.0827,80.2707
2015-10-19,28.3,0.4,79,15.3,Chennai,13.0827,80.2707
2015-10-20,28.4,0.3,77,12.3,Chennai,13.0827,80.2707
2015-10-21,28.3,0.0,75,12.6,Chennai,13.0827,80.2707
2015-10-22,27.7,0.0,73,13.8,Chennai,13.0827,80.2707
2015-10-23,27.2,1.3,79,15.7,Chennai,13.0827,80.2707
2015-10-24,28.1,0.0,70,15.7,Chennai,13.0827,80.2707
2015-10-25,27.7,0.8,72,17.9,Chennai,13.0827,80.2707
2015-10-26,28.0,0.1,71,19.0,Chennai,13.0827,80.2707
2015-10-27,27.3,3.1,78,18.8,Chennai,13.0827,80.2707
2015-10-28,26.4,12.3,85,12.7,Chennai,13.0827,80.2707
2015-10-29,26.4,3.8,85,18.1,Chennai,13.0827,80.2707
2015-10-30,25.9,14.3,89,11.3,Chennai,13.0827,80.2707
2015-10-31,25.5,13.7,91,7.6,Chennai,13.0827,80.2707
2015-11-01,26.0,18.8,89,14.0,Chennai,13.0827,80.2707
2015-11-02,25.9,5.8,87,10.5,Chennai,13.0827,80.2707
2015-11-03,26.7,10.3,85,10.5,Chennai,13.0827,80.2707
2015-11-04,27.0,6.9,85,13.3,Chennai,13.0827,80.2707
2015-11-05,26.6,2.7,85,11.4,Chennai,13.0827,80.2707
2015-11-06,26.6,2.4,85,19.8,Chennai,13.0827,80.2707
2015-11-07,26.3,7.3,86,18.9,Chennai,13.0827,80.2707
2015-11-08,25.0,51.8,93,37.1,Chennai,13.0827,80.2707
2015-11-09,25.4,80.8,92,46.5,Chennai,13.0827,80.2707
2015-11-10,25.5,1.8,79,31.8,Chennai,13.0827,80.2707
2015-11-11,25.6,14.0,90,18.6,Chennai,13.0827,80.2707
2015-11-12,25.8,16.0,89,15.5,Chennai,13.0827,80.2707
2015-11-13,25.7,22.6,84,21.9,Chennai,13.0827,80.2707
2015-11-14,26.5,5.1,78,25.3,Chennai,13.0827,80.2707
2015-11-15,25.2,47.1,91,29.3,Chennai,13.0827,80.2707
2015-11-16,25.1,115.7,93,29.9,Chennai,13.0827,80.2707
2015-11-17,24.1,0.0,86,14.4,Chennai,13.0827,80.2707
2015-11-18,25.2,10.4,86,9.8,Chennai,13.0827,80.2707
2015-11-19,25.1,30.8,92,14.1,Chennai,13.0827,80.2707
2015-11-20,25.4,13.6,91,13.8,Chennai,13.0827,80.2707
2015-11-21,25.7,6.7,89,16.9,Chennai,13.0827,80.2707
2015-11-22,25.4,19.2,91,17.8,Chennai,13.0827,80.2707
2015-11-23,25.5,14.6,90,14.7,Chennai,13.0827,80.2707
2015-11-24,25.9,1.4,86,17.8,Chennai,13.0827,80.2707
2015-11-25,25.9,0.9,80,19.2,Chennai,13.0827,80.2707
2015-11-26,26.0,2.8,79,19.2,Chennai,13.0827,80.2707
2015-11-27,25.9,0.0,78,13.3,Chennai,13.0827,80.2707
2015-11-28,25.2,0.4,78,19.0,Chennai,13.0827,80.2707
2015-11-29,25.4,17.5,90,16.1,Chennai,13.0827,80.2707
2015-11-30,25.0,12.5,91,24.5,Chennai,13.0827,80.2707
2015-12-01,24.7,48.8,93,27.5,Chennai,13.0827,80.2707
2015-12-02,24.3,57.9,94,17.4,Chennai,13.0827,80.2707
2015-12-03,25.1,22.9,88,23.7,Chennai,13.0827,80.2707
2015-12-04,25.4,9.3,86,26.2,Chennai,13.0827,80.2707
2015-12-05,25.6,10.2,85,24.5,Chennai,13.0827,80.2707
2015-12-06,25.3,19.8,88,19.7,Chennai,13.0827,80.2707
2015-12-07,26.1,0.0,76,25.6,Chennai,13.0827,80.2707
2015-12-08,25.9,1.9,76,26.1,Chennai,13.0827,80.2707
2015-12-09,25.1,17.8,89,17.4,Chennai,13.0827,80.2707
2015-12-10,25.5,1.6,83,20.6,Chennai,13.0827,80.2707
2015-12-11,25.7,1.6,86,10.1,Chennai,13.0827,80.2707
2015-12-12,25.9,0.0,81,11.2,Chennai,13.0827,80.2707
2015-12-13,25.4,0.0,76,9.5,Chennai,13.0827,80.2707
2015-12-14,25.1,0.0,82,11.3,Chennai,13.0827,80.2707
2015-12-15,24.4,0.0,79,9.8,Chennai,13.0827,80.2707
2015-12-16,24.3,0.0,75,10.0,Chennai,13.0827,80.2707
2015-12-17,24.9,0.0,76,11.9,Chennai,13.0827,80.2707
2015-12-18,25.4,0.0,77,11.2,Chennai,13.0827,80.2707
2015-12-19,25.6,0.3,81,15.3,Chennai,13.0827,80.2707
2015-12-20,25.1,0.0,81,14.2,Chennai,13.0827,80.2707
2015-12-21,24.6,0.0,79,10.4,Chennai,13.0827,80.2707
2015-12-22,25.1,0.0,80,10.8,Chennai,13.0827,80.2707
2015-12-23,25.5,0.0,79,11.4,Chennai,13.0827,80.2707
2015-12-24,25.3,0.0,81,12.7,Chennai,13.0827,80.2707
2015-12-25,25.2,0.0,80,15.6,Chennai,13.0827,80.2707
2015-12-26,24.8,1.6,83,25.1,Chennai,13.0827,80.2707
2015-12-27,25.6,0.7,77,29.6,Chennai,13.0827,80.2707
2015-12-28,25.2,0.0,71,21.3,Chennai,13.0827,80.2707
2015-12-29,24.7,0.0,74,19.8,Chennai,13.0827,80.2707
2015-12-30,24.6,0.0,77,16.3,Chennai,13.0827,80.2707
2015-12-31,24.4,0.0,75,20.1,Chennai,13.0827,80.2707
2016-01-01,25.1,0.0,70,23.2,Chennai,13.0827,80.2707
2016-01-02,24.6,0.0,76,18.7,Chennai,13.0827,80.2707
2016-01-03,24.0,0.0,78,11.9,Chennai,13.0827,80.2707
2016-01-04,24.5,0.0,77,15.3,Chennai,13.0827,80.2707
2016-01-05,24.6,0.0,76,15.4,Chennai,13.0827,80.2707
2016-01-06,24.8,0.0,73,18.7,Chennai,13.0827,80.2707
2016-01-07,24.8,0.0,70,18.8,Chennai,13.0827,80.2707
2016-01-08,24.5,0.0,70,18.7,Chennai,13.0827,80.2707
2016-01-09,23.5,0.0,75,12.2,Chennai,13.0827,80.2707
2016-01-10,23.2,0.0,73,11.8,Chennai,13.0827,80.2707
2016-01-11,23.2,0.0,73,12.3,Chennai,13.0827,80.2707
2016-01-12,23.5,0.0,72,12.1,Chennai,13.0827,80.2707
2016-01-13,23.9,0.0,72,11.3,Chennai,13.0827,80.2707
2016-01-14,24.2,0.0,70,14.6,Chennai,13.0827,80.2707
2016-01-15,24.0,0.0,65,15.6,Chennai,13.0827,80.2707
2016-01-16,23.2,0.0,70,12.8,Chennai,13.0827,80.2707
2016-01-17,24.1,0.0,69,12.3,Chennai,13.0827,80.2707
2016-01-18,24.6,0.0,69,14.1,Chennai,13.0827,80.2707
2016-01-19,25.6,0.0,68,14.6,Chennai,13.0827,80.2707
2016-01-20,25.4,0.0,74,11.9,Chennai,13.0827,80.2707
2016-01-21,25.8,0.0,74,14.7,Chennai,13.0827,80.2707
2016-01-22,25.5,1.0,78,15.9,Chennai,13.0827,80.2707
2016-01-23,24.9,3.3,84,18.8,Chennai,13.0827,80.2707
2016-01-24,25.6,1.1,80,20.3,Chennai,13.0827,80.2707
2016-01-25,25.6,0.0,75,13.6,Chennai,13.0827,80.2707
2016-01-26,25.4,0.0,75,14.4,Chennai,13.0827,80.2707
2016-01-27,25.3,0.0,73,12.6,Chennai,13.0827,80.2707
2016-01-28,25.0,0.0,76,12.2,Chennai,13.0827,80.2707
2016-01-29,24.9,0.0,78,11.3,Chennai,13.0827,80.2707
2016-01-30,24.6,0.0,78,12.4,Chennai,13.0827,80.2707
2016-01-31,24.4,0.0,78,10.5,Chennai,13.0827,80.2707
2016-02-01,23.9,0.0,78,10.5,Chennai,13.0827,80.2707
2016-02-02,23.8,0.0,76,9.1,Chennai,13.0827,80.2707
2016-02-03,24.3,0.0,79,8.4,Chennai,13.0827,80.2707
2016-02-04,24.4,0.0,78,13.0,Chennai,13.0827,80.2707
2016-02-05,25.5,0.0,74,12.7,Chennai,13.0827,80.2707
2016-02-06,25.4,0.0,72,13.4,Chennai,13.0827,80.2707
2016-02-07,26.1,0.0,70,16.7,Chennai,13.0827,80.2707
2016-02-08,25.9,0.0,73,14.4,Chennai,13.0827,80.2707
2016-02-09,25.4,0.0,76,13.7,Chennai,13.0827,80.2707
2016-02-10,25.2,0.0,77,15.1,Chennai,13.0827,80.2707
2016-02-11,25.7,0.0,75,16.4,Chennai,13.0827,80.2707
2016-02-12,25.7,0.0,76,13.8,Chennai,13.0827,80.2707
2016-02-13,25.8,0.0,77,14.9,Chennai,13.0827,80.2707
2016-02-14,25.4,0.0,73,13.7,Chennai,13.0827,80.2707
2016-02-15,25.7,0.0,72,16.0,Chennai,13.0827,80.2707
2016-02-16,26.2,0.0,72,18.4,Chennai,13.0827,80.2707
2016-02-17,26.6,0.0,70,18.8,Chennai,13.0827,80.2707
2016-02-18,27.1,0.0,68,16.8,Chennai,13.0827,80.2707
2016-02-19,26.4,0.0,74,14.5,Chennai,13.0827,80.2707
2016-02-20,27.2,0.0,76,14.9,Chennai,13.0827,80.2707
2016-02-21,27.2,0.0,78,17.8,Chennai,13.0827,80.2707
2016-02-22,26.9,0.0,77,18.4,Chennai,13.0827,80.2707
2016-02-23,26.3,0.0,73,18.1,Chennai,13.0827,80.2707
2016-02-24,26.6,0.0,67,17.9,Chennai,13.0827,80.2707
2016-02-25,27.1,0.0,74,19.2,Chennai,13.0827,80.2707
2016-02-26,27.0,0.0,75,19.3,Chennai,13.0827,80.2707
2016-02-27,27.2,0.0,73,15.8,Chennai,13.0827,80.2707
2016-02-28,27.8,0.1,75,16.3,Chennai,13.0827,80.2707
2016-02-29,27.6,0.0,74,16.6,Chennai,13.0827,80.2707
2016-03-01,27.5,0.0,72,16.2,Chennai,13.0827,80.2707
2016-03-02,27.0,0.0,73,14.4,Chennai,13.0827,80.2707
2016-03-03,26.6,0.0,72,16.7,Chennai,13.0827,80.2707
2016-03-04,26.6,0.0,72,13.7,Chennai,13.0827,80.2707
2016-03-05,27.0,0.0,72,15.2,Chennai,13.0827,80.2707
2016-03-06,26.9,0.0,72,17.0,Chennai,13.0827,80.2707
2016-03-07,27.0,0.0,70,14.1,Chennai,13.0827,80.2707
2016-03-08,27.1,0.0,70,16.1,Chennai,13.0827,80.2707
2016-03-09,26.9,0.0,71,15.9,Chennai,13.0827,80.2707
2016-03-10,27.7,0.0,71,15.5,Chennai,13.0827,80.2707
2016-03-11,28.2,0.0,72,17.1,Chennai,13.0827,80.2707
2016-03-12,27.8,0.0,74,19.4,Chennai,13.0827,80.2707
2016-03-13,28.8,0.0,73,22.8,Chennai,13.0827,80.2707
2016-03-14,28.6,0.0,72,24.5,Chennai,13.0827,80.2707
2016-03-15,28.5,0.0,70,21.5,Chennai,13.0827,80.2707
2016-03-16,28.8,0.0,71,22.1,Chennai,13.0827,80.2707
2016-03-17,28.8,0.0,74,18.6,Chennai,13.0827,80.2707
2016-03-18,28.1,0.0,74,18.9,Chennai,13.0827,80.2707
2016-03-19,28.3,0.0,74,20.5,Chennai,13.0827,80.2707
2016-03-20,29.1,0.0,73,19.9,Chennai,13.0827,80.2707
2016-03-21,29.8,0.0,68,20.9,Chennai,13.0827,80.2707
2016-03-22,30.2,0.0,71,20.8,Chennai,13.0827,80.2707
2016-03-23,30.3,0.0,73,20.4,Chennai,13.0827,80.2707
2016-03-24,29.3,0.0,75,17.8,Chennai,13.0827,80.2707
2016-03-25,28.5,0.0,73,19.7,Chennai,13.0827,80.2707
2016-03-26,28.5,0.0,72,16.6,Chennai,13.0827,80.2707
2016-03-27,28.0,0.0,72,19.1,Chennai,13.0827,80.2707
2016-03-28,28.4,0.0,70,15.5,Chennai,13.0827,80.2707
2016-03-29,28.8,0.2,75,17.2,Chennai,13.0827,80.2707
2016-03-30,29.2,0.0,73,17.7,Chennai,13.0827,80.2707
2016-03-31,29.3,0.0,71,18.6,Chennai,13.0827,80.2707
2016-04-01,29.4,0.0,70,20.1,Chennai,13.0827,80.2707
2016-04-02,29.4,0.0,71,20.4,Chennai,13.0827,80.2707
2016-04-03,29.8,0.0,72,19.2,Chennai,13.0827,80.2707
2016-04-04,29.5,0.0,73,19.9,Chennai,13.0827,80.2707
2016-04-05,29.6,0.0,70,18.9,Chennai,13.0827,80.2707
2016-04-06,29.6,1.0,74,19.0,Chennai,13.0827,80.2707
2016-04-07,30.0,1.0,75,20.7,Chennai,13.0827,80.2707
2016-04-08,29.8,0.9,73,17.6,Chennai,13.0827,80.2707
2016-04-09,29.5,0.0,71,17.8,Chennai,13.0827,80.2707
2016-04-10,29.5,0.0,72,18.2,Chennai,13.0827,80.2707
2016-04-11,29.5,0.0,74,21.4,Chennai,13.0827,80.2707
2016-04-12,30.5,0.0,75,24.2,Chennai,13.0827,80.2707
2016-04-13,31.5,0.0,73,21.9,Chennai,13.0827,80.2707
2016-04-14,31.5,0.0,72,25.1,Chennai,13.0827,80.2707
2016-04-15,31.0,0.0,74,20.0,Chennai,13.0827,80.2707
2016-04-16,30.7,0.0,75,24.3,Chennai,13.0827,80.2707
2016-04-17,30.6,0.0,75,22.6,Chennai,13.0827,80.2707
2016-04-18,30.5,0.0,74,21.9,Chennai,13.0827,80.2707
2016-04-19,30.5,0.0,72,22.5,Chennai,13.0827,80.2707
2016-04-20,30.9,0.0,70,21.9,Chennai,13.0827,80.2707
2016-04-21,31.5,0.0,73,24.5,Chennai,13.0827,80.2707
2016-04-22,32.2,0.0,69,23.8,Chennai,13.0827,80.2707
2016-04-23,32.6,0.0,67,23.3,Chennai,13.0827,80.2707
2016-04-24,32.5,0.0,69,25.6,Chennai,13.0827,80.2707
2016-04-25,31.9,0.0,70,23.1,Chennai,13.0827,80.2707
2016-04-26,31.0,0.0,72,21.3,Chennai,13.0827,80.2707
